rank,index,type,%bugs,%effort,F1,y=0.9,y=0.3,
1,21,3,0.31534090909090906,0.9272030651340997,0.4674521923894147,0.9,0.3,
2,27,4,0.3771551724137931,0.8983870967741936,0.5290070858431073,0.9,0.3,
3,28,5,0.4444444444444444,0.8807548002648422,0.5751754131347673,0.9,0.3,
4,29,6,0.5347058823529411,0.8420244484197972,0.6303683293297537,0.9,0.3,
5,30,7,0.5857843137254902,0.8111499611499612,0.6687672649799041,0.9,0.3,
6,31,8,0.7013513513513514,0.7613412905291078,0.6809144390636199,0.9,0.3,
7,32,9,0.7277777777777777,0.7452053125380772,0.6899630080561564,0.9,0.3,
8,1,10,0.7687165775401069,0.7047380156075808,0.6918068366793272,0.9,0.3,
9,2,11,0.8079877112135176,0.6795465100849257,0.6911481171175279,0.9,0.3,
10,3,12,0.8148148148148148,0.6592682926829267,0.687745347262091,0.9,0.3,
11,4,13,0.8385416666666667,0.6335122677833676,0.6843115962280121,0.9,0.3,
12,5,14,0.849002849002849,0.6116504854368932,0.6744622816693209,0.9,0.3,
13,6,15,0.8509259259259259,0.6009708737864077,0.6801384907893784,0.9,0.3,
14,7,16,0.8571428571428571,0.5922330097087378,0.6783780735393639,0.9,0.3,
15,8,17,0.8628526645768024,0.5806451612903225,0.6694022751265256,0.9,0.3,
16,9,18,0.8793939393939394,0.5315315315315315,0.6545005106336517,0.9,0.3,
17,10,19,0.8888888888888888,0.5062141302196714,0.643756529762147,0.9,0.3,
18,11,20,0.896551724137931,0.490328644191123,0.635606618225048,0.9,0.3,
19,12,21,0.9047619047619048,0.47938144329896903,0.625826862237561,0.9,0.3,
20,13,22,0.9154761904761904,0.4523034192127191,0.6000647647212354,0.9,0.3,
21,14,23,0.9209979209979211,0.4467005076142132,0.5945902773115602,0.9,0.3,
22,15,24,0.9285714285714286,0.434969536163522,0.5794672530388216,0.9,0.3,
23,16,25,0.9285714285714286,0.421875,0.5719025746200151,0.9,0.3,
24,17,26,0.9285714285714286,0.4140625,0.563781826491155,0.9,0.3,
25,18,27,0.9321839080459771,0.40497685185185184,0.5507860408072248,0.9,0.3,
26,19,28,0.9372549019607843,0.39330543933054396,0.5365489291798229,0.9,0.3,
27,20,29,0.9486842105263158,0.3708874304465687,0.5326008907656082,0.9,0.3,
28,22,30,0.9603921568627451,0.35598159509202454,0.5190922458485148,0.9,0.3,
29,23,31,0.9603921568627451,0.35028118609406955,0.513668751917044,0.9,0.3,
30,24,32,0.9611613876319759,0.3457586333976458,0.5093444200132807,0.9,0.3,
31,25,33,0.9629629629629629,0.32486162361623616,0.48064279050284653,0.9,0.3,
32,26,34,0.967741935483871,0.3112459546925566,0.4689278277052361,0.9,0.3,
